1000 0.988977 0
2000 0.988592 0.000385537
3000 0.987856 0.000768672
4000 0.992105 0.00428386
5000 0.994708 0.00421741
6000 0.996606 0.00393174
7000 0.992195 0.00552223
8000 0.992013 0.00478585
9000 0.993776 0.00457417
10000 0.997939 0.00583625
11000 0.999535 0.00551533
12000 0.999217 0.00504486
13000 0.99849 0.0046971
14000 0.998945 0.00437236
15000 0.99894 0.00407045
16000 0.995652 0.00503072
17000 0.996018 0.00473967
18000 0.995913 0.00446982
19000 0.995106 0.00430442
20000 0.995551 0.00410769
21000 0.995894 0.00392226
22000 0.995569 0.00375387
23000 0.996633 0.00374148
24000 0.997448 0.00367376
25000 0.997289 0.00352735
26000 0.998698 0.0036705
27000 0.998951 0.00354094
28000 0.999183 0.00342007
29000 0.999268 0.00330111
30000 0.999441 0.00319388
31000 0.999975 0.00313501
32000 1.0001 0.00303799
33000 1.00013 0.00294464
34000 1.00013 0.00285672
35000 0.999192 0.00292766
36000 0.999103 0.00284658
37000 0.999002 0.00277041
38000 0.998747 0.0027085
39000 0.998988 0.00264912
40000 0.998845 0.00258603
41000 0.998322 0.00257578
42000 0.997892 0.00255024
43000 0.997591 0.00250837
44000 0.997683 0.00245243
45000 0.998059 0.00242659
46000 0.997934 0.0023765
47000 0.997905 0.00232557
48000 0.997587 0.0022987
49000 0.997764 0.00225827
50000 0.997112 0.00230693
51000 0.997124 0.00226128
52000 0.997251 0.00222102
53000 0.997466 0.00218933
54000 0.997269 0.00215743
55000 0.997417 0.00212299
56000 0.997455 0.00208508
57000 0.996868 0.00213069
58000 0.996372 0.00215154
59000 0.996276 0.00211694
60000 0.996302 0.00208152
61000 0.996128 0.00205444
62000 0.995692 0.00206759
63000 0.995596 0.00203679
64000 0.995659 0.00200571
65000 0.995586 0.00197598
66000 0.995473 0.00194905
67000 0.995261 0.00193138
68000 0.995777 0.00197136
69000 0.995954 0.00195067
70000 0.996009 0.00192337
71000 0.996012 0.00189609
72000 0.996725 0.00200079
73000 0.996843 0.0019767
74000 0.996819 0.00194995
75000 0.996788 0.00192404
76000 0.997007 0.00191125
77000 0.99693 0.00188785
78000 0.996703 0.00187734
79000 0.996689 0.00185347
80000 0.996393 0.00185383
81000 0.996535 0.0018363
82000 0.99702 0.0018775
83000 0.997062 0.0018552
84000 0.997353 0.001856
85000 0.99759 0.00184924
86000 0.997623 0.00182792
87000 0.997413 0.00181903
88000 0.997299 0.00180181
89000 0.99738 0.00178327
90000 0.997339 0.00176383
91000 0.997183 0.00175122
92000 0.997419 0.00174807
93000 0.997324 0.00173182
94000 0.997388 0.00171448
95000 0.997557 0.00170479
96000 0.997555 0.00168694
97000 0.997284 0.00169145
98000 0.997588 0.0017016
99000 0.997246 0.00171881
100000 0.99732 0.00170316
